
S&P 500 INDEX,Last: 5123.6899,Change:  -33.6701
Date: 2024년 3월 10일 오전 9:02 GMT-4,Bid: 5095.1699,Ask: 5164.6899,Size: 1*1,Volume: 0
Expiration Date,Calls,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest,Strike,Puts,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest
Fri Jul 19 2024,SPX240719C03950000,0,0,1247.6,1260.5,0,0.2767,0.9639,0.0001,5,3950.00,SPX240719P03950000,11.85,0,12.9,13.2,0,0.2708,-0.0377,0.0001,2359
Fri Jul 19 2024,SPXW240719C03950000,0,0,1248.3,1259,0,0.2715,0.9636,0.0001,0,3950.00,SPXW240719P03950000,11.5,0,13,13.4,0,0.2709,-0.0379,0.0001,4
Fri Jul 19 2024,SPX240719C03975000,920.74,0,1221.9,1240,0,0.273,0.9623,0.0001,10,3975.00,SPX240719P03975000,13.1,0,13.3,13.7,0,0.2674,-0.0393,0.0001,1408
Fri Jul 19 2024,SPXW240719C03975000,0,0,1224.3,1234.9,0,0.2681,0.962,0.0001,0,3975.00,SPXW240719P03975000,13.2,0.9,13.5,13.8,553,0.2677,-0.0395,0.0001,108
Fri Jul 19 2024,SPX240719C04000000,1222.87,0,1200.7,1211.5,0,0.2695,0.9606,0.0001,24800,4000.00,SPX240719P04000000,13.6,1,13.8,14.2,698,0.2642,-0.0409,0.0001,27518
Fri Jul 19 2024,SPXW240719C04000000,0,0,1200.2,1210.9,0,0.2646,0.9603,0.0001,0,4000.00,SPXW240719P04000000,13.3,0,13.9,14.3,0,0.2642,-0.0412,0.0001,78
Fri Jul 19 2024,SPX240719C04025000,0,0,1173.9,1192,0,0.2661,0.9589,0.0001,1,4025.00,SPX240719P04025000,14,0.9,14.3,14.7,1,0.2608,-0.0427,0.0001,2277
Fri Jul 19 2024,SPXW240719C04025000,0,0,1176.2,1186.9,0,0.2613,0.9586,0.0001,0,4025.00,SPXW240719P04025000,0,0,14.4,14.8,0,0.2609,-0.0429,0.0001,0
Fri Jul 19 2024,SPX240719C04050000,404.04,0,1151.5,1164.4,0,0.2625,0.9571,0.0001,3,4050.00,SPX240719P04050000,14.6,1.05,14.8,15.2,67,0.2575,-0.0445,0.0001,3429
Fri Jul 19 2024,SPXW240719C04050000,0,0,1152.2,1162.9,0,0.2581,0.9568,0.0001,0,4050.00,SPXW240719P04050000,0,0,14.9,15.3,0,0.2577,-0.0447,0.0001,0
Fri Jul 19 2024,SPX240719C04075000,740.6,0,1125.9,1144,0,0.2589,0.9551,0.0001,7,4075.00,SPX240719P04075000,15.54,1.49,15.4,15.7,12,0.2543,-0.0464,0.0001,2778
Fri Jul 19 2024,SPXW240719C04075000,0,0,1128.3,1138.9,0,0.2548,0.9549,0.0001,0,4075.00,SPXW240719P04075000,15.75,0,15.5,15.9,0,0.2542,-0.0466,0.0001,3
Fri Jul 19 2024,SPX240719C04100000,1126.14,0,1103.7,1116.5,0,0.2556,0.9531,0.0001,71,4100.00,SPX240719P04100000,16,1.45,15.9,16.3,681,0.251,-0.0485,0.0001,5064
Fri Jul 19 2024,SPXW240719C04100000,0,0,1104.4,1115,0,0.2514,0.9528,0.0001,0,4100.00,SPXW240719P04100000,13.7,-1,16,16.4,2,0.251,-0.0486,0.0001,2
Fri Jul 19 2024,SPX240719C04120000,1107.02,0,1082.8,1100.9,0,0.2526,0.9514,0.0001,1,4120.00,SPX240719P04120000,15.12,0,16.4,16.8,0,0.2484,-0.0502,0.0001,189
Fri Jul 19 2024,SPXW240719C04120000,0,0,1085.3,1095.8,0,0.2487,0.9512,0.0001,0,4120.00,SPXW240719P04120000,15.75,0,16.5,16.9,0,0.2483,-0.0503,0.0001,3
Fri Jul 19 2024,SPX240719C04125000,375.58,0,1078.1,1096.2,0,0.2522,0.951,0.0001,49,4125.00,SPX240719P04125000,16.8,1.7,16.5,16.9,3,0.2477,-0.0506,0.0001,866
Fri Jul 19 2024,SPXW240719C04125000,977.37,0,1080.5,1091.1,0,0.248,0.9507,0.0001,3,4125.00,SPXW240719P04125000,16.96,0,16.6,17,0,0.2476,-0.0508,0.0001,4
Fri Jul 19 2024,SPX240719C04130000,0,0,1075,1087.8,0,0.2514,0.9505,0.0001,0,4130.00,SPX240719P04130000,0,0,16.6,17,0,0.247,-0.051,0.0001,0
Fri Jul 19 2024,SPXW240719C04130000,972.72,0,1075.7,1086.3,0,0.2475,0.9503,0.0001,3,4130.00,SPXW240719P04130000,0,0,16.8,17.2,0,0.247,-0.0512,0.0001,0
Fri Jul 19 2024,SPX240719C04140000,0,0,1065.5,1078.3,0,0.2499,0.9496,0.0001,0,4140.00,SPX240719P04140000,16.92,0,16.9,17.3,0,0.2458,-0.052,0.0001,288
Fri Jul 19 2024,SPXW240719C04140000,0,0,1066.1,1076.7,0,0.2461,0.9494,0.0001,0,4140.00,SPXW240719P04140000,0,0,17,17.4,0,0.2457,-0.0521,0.0001,0
Fri Jul 19 2024,SPX240719C04150000,774.76,0,1056,1068.7,0,0.2487,0.9487,0.0001,46,4150.00,SPX240719P04150000,17.31,1.71,17.2,17.5,1294,0.2444,-0.0529,0.0001,1821
Fri Jul 19 2024,SPXW240719C04150000,0,0,1056.6,1067.2,0,0.2448,0.9485,0.0001,0,4150.00,SPXW240719P04150000,18.33,2.53,17.3,17.7,3,0.2444,-0.053,0.0001,0
Fri Jul 19 2024,SPX240719C04160000,0,0,1046.3,1059.2,0,0.2472,0.9478,0.0001,0,4160.00,SPX240719P04160000,17.45,1.55,17.4,17.8,10,0.2432,-0.0538,0.0001,209
Fri Jul 19 2024,SPXW240719C04160000,0,0,1047.1,1057.6,0,0.2436,0.9476,0.0001,0,4160.00,SPXW240719P04160000,20.5,0,17.6,18,0,0.2434,-0.0539,0.0001,8
Fri Jul 19 2024,SPX240719C04170000,0,0,1036.7,1049.7,0,0.2459,0.9468,0.0001,0,4170.00,SPX240719P04170000,26.9,0,17.6,18.1,0,0.2418,-0.0548,0.0001,26
Fri Jul 19 2024,SPXW240719C04170000,0,0,1037.5,1048.1,0,0.2422,0.9466,0.0001,0,4170.00,SPXW240719P04170000,0,0,17.8,18.2,0,0.2422,-0.0549,0.0001,0
Fri Jul 19 2024,SPX240719C04175000,458.41,0,1030.3,1048.4,0,0.2451,0.9463,0.0001,7,4175.00,SPX240719P04175000,18.8,2.6,17.8,18.2,3,0.2412,-0.0552,0.0001,819
Fri Jul 19 2024,SPXW240719C04175000,0,0,1032.8,1043.3,0,0.2415,0.9461,0.0001,0,4175.00,SPXW240719P04175000,0,0,18,18.4,0,0.2414,-0.0554,0.0001,0
Fri Jul 19 2024,SPX240719C04180000,0,0,1027.2,1040.1,0,0.2446,0.9459,0.0001,0,4180.00,SPX240719P04180000,18.95,2.55,17.9,18.3,2,0.2406,-0.0557,0.0001,72
Fri Jul 19 2024,SPXW240719C04180000,0,0,1028,1038.5,0,0.241,0.9456,0.0001,0,4180.00,SPXW240719P04180000,0,0,18.1,18.5,0,0.2409,-0.0558,0.0001,0
Fri Jul 19 2024,SPX240719C04190000,0,0,1017.7,1030.6,0,0.2431,0.9449,0.0001,0,4190.00,SPX240719P04190000,18.25,1.65,18.2,18.6,3,0.2392,-0.0567,0.0001,0
Fri Jul 19 2024,SPXW240719C04190000,0,0,1018.5,1029,0,0.2396,0.9446,0.0001,0,4190.00,SPXW240719P04190000,17.8,0,18.4,18.8,0,0.2396,-0.0568,0.0001,56
Fri Jul 19 2024,SPX240719C04200000,828.98,0,1008.3,1021.1,0,0.2418,0.9438,0.0002,773,4200.00,SPX240719P04200000,19.5,2.6,18.5,18.8,160,0.238,-0.0577,0.0002,4975
Fri Jul 19 2024,SPXW240719C04200000,0,0,1009,1019.5,0,0.2384,0.9436,0.0002,0,4200.00,SPXW240719P04200000,17.08,0,18.7,19,0,0.2382,-0.0578,0.0002,352
Fri Jul 19 2024,SPX240719C04210000,819.99,0,997,1015.1,0,0.2405,0.9428,0.0002,1,4210.00,SPX240719P04210000,17.25,0,18.7,19.2,0,0.2368,-0.0588,0.0002,23
Fri Jul 19 2024,SPXW240719C04210000,0,0,999.5,1010,0,0.237,0.9426,0.0002,0,4210.00,SPXW240719P04210000,17.38,0,18.9,19.3,0,0.2369,-0.0589,0.0002,51
Fri Jul 19 2024,SPX240719C04220000,0,0,991,999.5,0,0.2392,0.9418,0.0002,0,4220.00,SPX240719P04220000,0,0,19.1,19.4,0,0.2355,-0.0598,0.0002,0
Fri Jul 19 2024,SPXW240719C04220000,0,0,990,1000.5,0,0.2357,0.9416,0.0002,0,4220.00,SPXW240719P04220000,19.6,0,19.2,19.6,0,0.2356,-0.0599,0.0002,67
Fri Jul 19 2024,SPX240719C04225000,805.93,0,986.3,994.8,0,0.2384,0.9412,0.0002,87,4225.00,SPX240719P04225000,17.18,0,19.2,19.6,0,0.2347,-0.0604,0.0002,295
Fri Jul 19 2024,SPXW240719C04225000,0,0,985.2,995.7,0,0.2352,0.941,0.0002,0,4225.00,SPXW240719P04225000,0,0,19.4,19.8,0,0.2351,-0.0605,0.0002,0
Fri Jul 19 2024,SPX240719C04230000,0,0,981.5,990,0,0.2379,0.9407,0.0002,0,4230.00,SPX240719P04230000,17.24,0,19.3,19.8,0,0.2342,-0.0609,0.0002,61
Fri Jul 19 2024,SPXW240719C04230000,0,0,980.5,991,0,0.2344,0.9405,0.0002,0,4230.00,SPXW240719P04230000,0,0,19.5,19.9,0,0.2343,-0.061,0.0002,0
Fri Jul 19 2024,SPX240719C04240000,0,0,972,980.5,0,0.2365,0.9396,0.0002,0,4240.00,SPX240719P04240000,19.87,0,19.7,20,0,0.2331,-0.062,0.0002,0
Fri Jul 19 2024,SPXW240719C04240000,0,0,971,981.5,0,0.2331,0.9394,0.0002,0,4240.00,SPXW240719P04240000,0,0,19.8,20.2,0,0.2332,-0.0621,0.0002,0
Fri Jul 19 2024,SPX240719C04250000,843.64,0,962.5,971.1,0,0.2352,0.9384,0.0002,47,4250.00,SPX240719P04250000,18.47,0,20,20.3,0,0.2318,-0.0632,0.0002,2619
Fri Jul 19 2024,SPXW240719C04250000,0,0,961.5,972,0,0.232,0.9383,0.0002,0,4250.00,SPXW240719P04250000,17.23,-1.12,20.2,20.5,2,0.2319,-0.0632,0.0002,596
Fri Jul 19 2024,SPX240719C04260000,766.62,0,953,961.6,0,0.2338,0.9373,0.0002,1,4260.00,SPX240719P04260000,20.78,0,20.2,20.7,0,0.2303,-0.0643,0.0002,4
Fri Jul 19 2024,SPXW240719C04260000,0,0,952,962.5,0,0.2306,0.9371,0.0002,0,4260.00,SPXW240719P04260000,0,0,20.5,20.9,0,0.2307,-0.0644,0.0002,0
Fri Jul 19 2024,SPX240719C04270000,0,0,943.6,952.1,0,0.2324,0.9361,0.0002,0,4270.00,SPX240719P04270000,31.9,0,20.6,21,0,0.2291,-0.0655,0.0002,3
Fri Jul 19 2024,SPXW240719C04270000,0,0,942.5,953,0,0.2294,0.9359,0.0002,0,4270.00,SPXW240719P04270000,0,0,20.8,21.2,0,0.2293,-0.0656,0.0002,0
Fri Jul 19 2024,SPX240719C04275000,660.41,0,938.8,947.4,0,0.2318,0.9355,0.0002,16,4275.00,SPX240719P04275000,21.05,2.1,20.8,21.2,14,0.2284,-0.0661,0.0002,4360
Fri Jul 19 2024,SPXW240719C04275000,0,0,937.8,948.2,0,0.2286,0.9353,0.0002,0,4275.00,SPXW240719P04275000,0,0,21,21.4,0,0.2288,-0.0662,0.0002,0
Fri Jul 19 2024,SPX240719C04280000,0,0,930.5,942.6,0,0.231,0.9349,0.0002,0,4280.00,SPX240719P04280000,21.8,0,20.9,21.4,0,0.2279,-0.0667,0.0002,4
Fri Jul 19 2024,SPXW240719C04280000,0,0,933,943.5,0,0.2281,0.9347,0.0002,0,4280.00,SPXW240719P04280000,0,0,21.1,21.5,0,0.2281,-0.0668,0.0002,0
Fri Jul 19 2024,SPX240719C04290000,0,0,924.6,933.2,0,0.2299,0.9337,0.0002,0,4290.00,SPX240719P04290000,28.7,0,21.2,21.7,0,0.2265,-0.0679,0.0002,1
Fri Jul 19 2024,SPXW240719C04290000,0,0,923.6,934,0,0.2268,0.9335,0.0002,0,4290.00,SPXW240719P04290000,22.73,0,21.5,21.9,0,0.2268,-0.068,0.0002,59
Fri Jul 19 2024,SPX240719C04300000,875,0,911.6,923.7,0,0.2284,0.9324,0.0002,133,4300.00,SPX240719P04300000,21.6,1.9,21.7,22,102,0.2254,-0.0692,0.0002,4491
Fri Jul 19 2024,SPXW240719C04300000,0,0,914.2,924.6,0,0.2256,0.9322,0.0002,0,4300.00,SPXW240719P04300000,23.16,3.26,21.8,22.2,13,0.2256,-0.0692,0.0002,11
Fri Jul 19 2024,SPX240719C04310000,805.5,0,905.7,914.3,0,0.2272,0.9311,0.0002,11,4310.00,SPX240719P04310000,19.68,0,22,22.4,0,0.2242,-0.0705,0.0002,563
Fri Jul 19 2024,SPXW240719C04310000,0,0,904.7,915.1,0,0.2243,0.931,0.0002,0,4310.00,SPXW240719P04310000,0,0,22.2,22.6,0,0.2243,-0.0705,0.0002,0
Fri Jul 19 2024,SPX240719C04320000,0,0,893.3,904.8,0,0.2258,0.9298,0.0002,0,4320.00,SPX240719P04320000,0,0,22.4,22.7,0,0.2227,-0.0718,0.0002,0
Fri Jul 19 2024,SPXW240719C04320000,0,0,895.3,905.7,0,0.223,0.9296,0.0002,0,4320.00,SPXW240719P04320000,21.48,0,22.6,22.9,0,0.223,-0.0718,0.0002,4
Fri Jul 19 2024,SPX240719C04325000,727.59,0,891.6,900.1,0,0.2252,0.9291,0.0002,170,4325.00,SPX240719P04325000,20.92,0,22.6,22.9,0,0.2222,-0.0725,0.0002,2402
Fri Jul 19 2024,SPXW240719C04325000,0,0,890.6,901,0,0.2224,0.929,0.0002,0,4325.00,SPXW240719P04325000,21.25,0,22.8,23.1,0,0.2224,-0.0725,0.0002,1
Fri Jul 19 2024,SPX240719C04330000,0,0,886.9,895.3,0,0.2246,0.9284,0.0002,0,4330.00,SPX240719P04330000,0,0,22.7,23.1,0,0.2216,-0.0732,0.0002,0
Fri Jul 19 2024,SPXW240719C04330000,0,0,885.9,896.3,0,0.2217,0.9283,0.0002,0,4330.00,SPXW240719P04330000,0,0,22.9,23.3,0,0.2219,-0.0732,0.0002,0
Fri Jul 19 2024,SPX240719C04340000,0,0,877.4,885.9,0,0.2233,0.9271,0.0002,0,4340.00,SPX240719P04340000,21.9,0,23.1,23.5,0,0.2204,-0.0745,0.0002,491
Fri Jul 19 2024,SPXW240719C04340000,0,0,876.5,886.9,0,0.2205,0.9269,0.0002,0,4340.00,SPXW240719P04340000,22.28,0,23.3,23.7,0,0.2206,-0.0746,0.0002,4
Fri Jul 19 2024,SPX240719C04350000,629.76,0,868,876.6,0,0.2221,0.9256,0.0002,703,4350.00,SPX240719P04350000,23.55,2.15,23.5,23.9,8,0.2192,-0.0759,0.0002,3359
Fri Jul 19 2024,SPXW240719C04350000,0,0,867.1,877.5,0,0.2192,0.9255,0.0002,0,4350.00,SPXW240719P04350000,20.28,-1.32,23.7,24.1,2,0.2194,-0.076,0.0002,8
Fri Jul 19 2024,SPX240719C04360000,0,0,858.6,867.1,0,0.2206,0.9242,0.0002,0,4360.00,SPX240719P04360000,26.2,0,23.8,24.3,0,0.2179,-0.0774,0.0002,3
Fri Jul 19 2024,SPXW240719C04360000,0,0,857.7,868.1,0,0.218,0.9241,0.0002,0,4360.00,SPXW240719P04360000,0,0,24.1,24.5,0,0.2181,-0.0774,0.0002,0
Fri Jul 19 2024,SPX240719C04370000,0,0,849.2,857.8,0,0.2195,0.9227,0.0002,0,4370.00,SPX240719P04370000,22.71,0,24.2,24.7,0,0.2167,-0.0789,0.0002,5
Fri Jul 19 2024,SPXW240719C04370000,0,0,848.3,858.7,0,0.2167,0.9226,0.0002,0,4370.00,SPXW240719P04370000,24.6,0,24.5,24.9,0,0.2169,-0.0789,0.0002,29
Fri Jul 19 2024,SPX240719C04375000,284.75,0,844.5,853,0,0.2188,0.922,0.0002,169,4375.00,SPX240719P04375000,23.85,1.55,24.5,24.9,180,0.216,-0.0796,0.0002,6854
Fri Jul 19 2024,SPXW240719C04375000,0,0,843.6,854,0,0.2161,0.9219,0.0002,0,4375.00,SPXW240719P04375000,25.5,0,24.8,25.1,0,0.2163,-0.0796,0.0002,192
Fri Jul 19 2024,SPX240719C04380000,0,0,839.8,848.4,0,0.2182,0.9212,0.0002,0,4380.00,SPX240719P04380000,49.15,0,24.6,25.2,0,0.2153,-0.0804,0.0002,9
Fri Jul 19 2024,SPXW240719C04380000,0,0,838.9,849.3,0,0.2155,0.9211,0.0002,0,4380.00,SPXW240719P04380000,25.8,0,25,25.3,0,0.2157,-0.0804,0.0002,102
Fri Jul 19 2024,SPX240719C04390000,0,0,830.5,838.9,0,0.2169,0.9197,0.0002,0,4390.00,SPX240719P04390000,22.95,0,25.1,25.6,0,0.2142,-0.0819,0.0002,9
Fri Jul 19 2024,SPXW240719C04390000,0,0,829.6,839.9,0,0.2143,0.9196,0.0002,0,4390.00,SPXW240719P04390000,25.6,0,25.4,25.8,0,0.2145,-0.0819,0.0002,12
Fri Jul 19 2024,SPX240719C04400000,649.4,0,818.1,830.9,0,0.2155,0.9181,0.0002,1801,4400.00,SPX240719P04400000,26.1,2.8,25.6,26,136,0.213,-0.0835,0.0002,6241
Fri Jul 19 2024,SPXW240719C04400000,0,0,820.2,830.5,0,0.213,0.918,0.0002,0,4400.00,SPXW240719P04400000,24.9,0,25.8,26.2,0,0.2132,-0.0835,0.0002,333
Fri Jul 19 2024,SPX240719C04410000,0,0,811.7,820.3,0,0.2144,0.9165,0.0002,0,4410.00,SPX240719P04410000,23.87,0,25.9,26.5,0,0.2118,-0.0851,0.0002,78
Fri Jul 19 2024,SPXW240719C04410000,0,0,810.8,821.1,0,0.2118,0.9164,0.0002,0,4410.00,SPXW240719P04410000,26.5,0,26.3,26.7,0,0.2121,-0.0851,0.0002,3
Fri Jul 19 2024,SPX240719C04420000,0,0,800.8,813.2,0,0.213,0.9148,0.0002,0,4420.00,SPX240719P04420000,27.4,0,26.4,26.9,0,0.2107,-0.0868,0.0002,68
Fri Jul 19 2024,SPXW240719C04420000,0,0,801.5,811.8,0,0.2106,0.9147,0.0002,0,4420.00,SPXW240719P04420000,0,0,26.7,27.1,0,0.2107,-0.0868,0.0002,0
Fri Jul 19 2024,SPX240719C04425000,627.15,0,797.7,806.2,0,0.2123,0.914,0.0002,552,4425.00,SPX240719P04425000,24.97,0,26.6,27.1,0,0.21,-0.0876,0.0002,774
Fri Jul 19 2024,SPXW240719C04425000,0,0,796.8,807.1,0,0.21,0.9139,0.0002,0,4425.00,SPXW240719P04425000,30.67,0,27,27.3,0,0.2102,-0.0876,0.0002,1
Fri Jul 19 2024,SPX240719C04430000,0,0,793,801.5,0,0.2118,0.9131,0.0002,0,4430.00,SPX240719P04430000,24.2,0,26.9,27.4,0,0.2093,-0.0885,0.0002,5
Fri Jul 19 2024,SPXW240719C04430000,0,0,792.1,802.4,0,0.2094,0.913,0.0002,0,4430.00,SPXW240719P04430000,26.8,0,27.2,27.6,0,0.2096,-0.0885,0.0002,7
Fri Jul 19 2024,SPX240719C04440000,0,0,783.8,792.3,0,0.2104,0.9114,0.0002,0,4440.00,SPX240719P04440000,25.57,0,27.3,27.9,0,0.2081,-0.0902,0.0002,51
Fri Jul 19 2024,SPXW240719C04440000,0,0,782.8,793,0,0.2082,0.9113,0.0002,0,4440.00,SPXW240719P04440000,0,0,27.7,28.1,0,0.2084,-0.0902,0.0002,0
Fri Jul 19 2024,SPX240719C04450000,664.03,0,774.5,783,0,0.2092,0.9096,0.0003,462,4450.00,SPX240719P04450000,27.15,1.75,27.9,28.3,42,0.2069,-0.092,0.0003,2362
Fri Jul 19 2024,SPXW240719C04450000,0,0,773.5,783.7,0,0.2069,0.9095,0.0003,0,4450.00,SPXW240719P04450000,28.4,2.75,28.2,28.6,2,0.2072,-0.092,0.0003,1
Fri Jul 19 2024,SPX240719C04460000,0,0,765.2,773.7,0,0.2079,0.9078,0.0003,0,4460.00,SPX240719P04460000,31.5,0,28.3,28.9,0,0.2056,-0.0938,0.0003,87
Fri Jul 19 2024,SPXW240719C04460000,0,0,764.2,774.4,0,0.2058,0.9077,0.0003,0,4460.00,SPXW240719P04460000,30.6,0,28.7,29.1,0,0.2059,-0.0938,0.0003,56
Fri Jul 19 2024,SPX240719C04470000,0,0,755.9,764.3,0,0.2066,0.9059,0.0003,0,4470.00,SPX240719P04470000,27.02,0,28.8,29.4,0,0.2046,-0.0956,0.0003,19
Fri Jul 19 2024,SPXW240719C04470000,0,0,754.9,765.1,0,0.2045,0.9058,0.0003,0,4470.00,SPXW240719P04470000,26.8,0,29.2,29.6,0,0.2047,-0.0957,0.0003,2
Fri Jul 19 2024,SPX240719C04475000,458.57,0,751.2,759.7,0,0.2061,0.905,0.0003,1399,4475.00,SPX240719P04475000,28.2,1.65,29.2,29.6,1,0.2039,-0.0966,0.0003,4358
Fri Jul 19 2024,SPXW240719C04475000,0,0,750.3,760.5,0,0.2039,0.9048,0.0003,0,4475.00,SPXW240719P04475000,0,0,29.5,29.9,0,0.2042,-0.0966,0.0003,0
Fri Jul 19 2024,SPX240719C04480000,0,0,746.5,755.1,0,0.2054,0.904,0.0003,0,4480.00,SPX240719P04480000,27.9,0,29.3,30,0,0.2033,-0.0976,0.0003,70
Fri Jul 19 2024,SPXW240719C04480000,0,0,745.6,755.9,0,0.2033,0.9039,0.0003,0,4480.00,SPXW240719P04480000,29.4,0,29.7,30.1,0,0.2036,-0.0976,0.0003,32
Fri Jul 19 2024,SPX240719C04490000,724.38,0,737.3,745.9,0,0.2042,0.9021,0.0003,2,4490.00,SPX240719P04490000,35.2,0,29.9,30.5,0,0.2022,-0.0995,0.0003,11
Fri Jul 19 2024,SPXW240719C04490000,0,0,736.4,746.6,0,0.2021,0.9019,0.0003,0,4490.00,SPXW240719P04490000,28.05,0,30.2,30.9,0,0.2023,-0.0996,0.0003,54
Fri Jul 19 2024,SPX240719C04500000,757.74,0,728.4,735.9,0,0.2029,0.9,0.0003,5519,4500.00,SPX240719P04500000,30.54,2.74,30.6,31.1,127,0.2009,-0.1015,0.0003,13027
Fri Jul 19 2024,SPXW240719C04500000,688.41,0,727.1,737.3,0,0.2008,0.8999,0.0003,12,4500.00,SPXW240719P04500000,35.07,0,30.7,31.5,0,0.2012,-0.1016,0.0003,523
Fri Jul 19 2024,SPX240719C04510000,697.25,0,718.9,727.4,0,0.2017,0.898,0.0003,4,4510.00,SPX240719P04510000,32.2,0,31,31.7,0,0.1998,-0.1036,0.0003,43
Fri Jul 19 2024,SPXW240719C04510000,682,0,717.9,728.1,0,0.1996,0.8978,0.0003,0,4510.00,SPXW240719P04510000,33.5,0,31.3,32,0,0.2,-0.1036,0.0003,51
Fri Jul 19 2024,SPX240719C04520000,0,0,709.6,718.2,0,0.2006,0.8959,0.0003,0,4520.00,SPX240719P04520000,29,0,31.5,32.2,0,0.1983,-0.1057,0.0003,83
Fri Jul 19 2024,SPXW240719C04520000,630.66,0,708.7,718.9,0,0.1985,0.8957,0.0003,10,4520.00,SPXW240719P04520000,29.4,0,31.9,32.6,0,0.1988,-0.1057,0.0003,12
Fri Jul 19 2024,SPX240719C04525000,684.77,0,705,713.5,0,0.2,0.8948,0.0003,2774,4525.00,SPX240719P04525000,32.1,3,32,32.5,16,0.1978,-0.1068,0.0003,1803
Fri Jul 19 2024,SPXW240719C04525000,0,0,704.1,714.3,0,0.198,0.8947,0.0003,0,4525.00,SPXW240719P04525000,31.13,0,32.2,33,0,0.1982,-0.1068,0.0003,6
Fri Jul 19 2024,SPX240719C04530000,0,0,700.4,708.9,0,0.1992,0.8937,0.0003,0,4530.00,SPX240719P04530000,38.1,0,32.2,32.8,0,0.1973,-0.1078,0.0003,40
Fri Jul 19 2024,SPXW240719C04530000,0,0,699.5,709.7,0,0.1974,0.8936,0.0003,550,4530.00,SPXW240719P04530000,0,0,32.5,33.3,0,0.1976,-0.1079,0.0003,0
Fri Jul 19 2024,SPX240719C04540000,0,0,691.2,699.7,0,0.1981,0.8915,0.0003,0,4540.00,SPX240719P04540000,30.68,0,32.7,33.5,0,0.1962,-0.11,0.0003,77
Fri Jul 19 2024,SPXW240719C04540000,0,0,690.4,700.5,0,0.1961,0.8914,0.0003,7,4540.00,SPXW240719P04540000,37.18,0,33.1,33.9,0,0.1964,-0.1101,0.0003,1
Fri Jul 19 2024,SPX240719C04550000,669.87,0,682.4,689.9,0,0.1968,0.8893,0.0003,2535,4550.00,SPX240719P04550000,36.5,6,33.5,34.1,413,0.1951,-0.1123,0.0003,7010
Fri Jul 19 2024,SPXW240719C04550000,0,0,681.2,691.3,0,0.1949,0.8891,0.0003,0,4550.00,SPXW240719P04550000,35.4,0,33.7,34.6,0,0.1953,-0.1124,0.0003,100
Fri Jul 19 2024,SPX240719C04560000,0,0,672.8,681.4,0,0.1956,0.887,0.0003,0,4560.00,SPX240719P04560000,40.3,0,34,34.7,0,0.1939,-0.1146,0.0003,99
Fri Jul 19 2024,SPXW240719C04560000,0,0,672,682.1,0,0.1938,0.8868,0.0003,0,4560.00,SPXW240719P04560000,0,0,34.3,35.2,0,0.1941,-0.1147,0.0003,0
Fri Jul 19 2024,SPX240719C04570000,0,0,663.7,672.3,0,0.1944,0.8846,0.0003,0,4570.00,SPX240719P04570000,41.1,0,34.7,35.4,0,0.1927,-0.117,0.0003,226
Fri Jul 19 2024,SPXW240719C04570000,0,0,662.9,672.9,0,0.1926,0.8844,0.0003,0,4570.00,SPXW240719P04570000,0,0,35,35.8,0,0.193,-0.1171,0.0003,0
Fri Jul 19 2024,SPX240719C04575000,491.91,0,659.2,667.7,0,0.1938,0.8834,0.0003,1571,4575.00,SPX240719P04575000,36.7,4.7,35.1,35.7,5,0.1921,-0.1182,0.0003,1947
Fri Jul 19 2024,SPXW240719C04575000,0,0,658.3,668.4,0,0.192,0.8832,0.0003,0,4575.00,SPXW240719P04575000,37.44,0,35.4,36.2,0,0.1924,-0.1183,0.0003,4
Fri Jul 19 2024,SPX240719C04580000,622.3,0,654.7,663.1,0,0.1931,0.8821,0.0003,18,4580.00,SPX240719P04580000,42,0,35.3,36.1,0,0.1915,-0.1194,0.0003,112
Fri Jul 19 2024,SPXW240719C04580000,0,0,653.8,663.8,0,0.1914,0.8819,0.0003,0,4580.00,SPXW240719P04580000,32.5,0,35.7,36.6,0,0.1918,-0.1196,0.0003,36
Fri Jul 19 2024,SPX240719C04590000,512.1,0,645.4,654,0,0.1919,0.8796,0.0003,10,4590.00,SPX240719P04590000,32.8,0,36,36.8,0,0.1903,-0.1219,0.0003,186
Fri Jul 19 2024,SPXW240719C04590000,0,0,644.7,654.7,0,0.1903,0.8794,0.0003,0,4590.00,SPXW240719P04590000,31.45,-1.7,36.4,37.3,1,0.1906,-0.1221,0.0003,2
Fri Jul 19 2024,SPX240719C04600000,653.15,-14.25,635.3,644.1,2,0.1907,0.8771,0.0004,2912,4600.00,SPX240719P04600000,36.9,3.35,36.9,37.5,806,0.1892,-0.1245,0.0004,8800
Fri Jul 19 2024,SPXW240719C04600000,0,0,635.6,645.6,0,0.1892,0.8768,0.0004,0,4600.00,SPXW240719P04600000,32.04,-1.81,37.1,38,1,0.1895,-0.1246,0.0004,82
Fri Jul 19 2024,SPX240719C04610000,0,0,627.3,635.9,0,0.1897,0.8744,0.0004,0,4610.00,SPX240719P04610000,35.43,0,37.5,38.3,0,0.1881,-0.1271,0.0004,46
